Date;MaxT;MinT;WindSpeed;Humidity ;Precipitation
21/04/2017 00:00;37,58;28,52;2,14;40,02;6,08
22/04/2017 00:00;38,43;28,31;2,45;41,27;0
23/04/2017 00:00;38,06;28,62;2,64;43,12;0
24/04/2017 00:00;37,9;28,7;2,31;44,68;0
25/04/2017 00:00;37,47;28,09;2,15;48,63;0
26/04/2017 00:00;38,23;28,31;1,9;45,15;0
27/04/2017 00:00;37,7;28,47;2,07;46,2;0
28/04/2017 00:00;38,6;28,24;2,42;46,78;0
29/04/2017 00:00;38,43;27,64;2,25;42,78;0
30/04/2017 00:00;38,09;28,01;2,55;50,81;0
01/05/2017 00:00;37,25;27,65;2,38;47,99;0
02/05/2017 00:00;36,37;26,67;1,95;53,12;0
03/05/2017 00:00;36,87;28,02;1,98;58,14;0
04/05/2017 00:00;38,19;27,44;2,1;60,34;0
05/05/2017 00:00;37,55;27,86;1,75;52,18;0
06/05/2017 00:00;36,86;27,72;2,04;53,06;0
07/05/2017 00:00;35,78;26,74;2,38;58,37;0
08/05/2017 00:00;37,45;27,81;2,31;51,4;0
09/05/2017 00:00;36,95;27,7;2,35;57,75;0
10/05/2017 00:00;34,89;26,76;2,63;63,65;0
11/05/2017 00:00;36,67;27,74;1,86;60,73;0
12/05/2017 00:00;37,17;28,17;2,24;60,56;0
13/05/2017 00:00;38,09;28,17;2,12;62,52;0
14/05/2017 00:00;39,07;28,86;2,12;51,07;0
15/05/2017 00:00;41,22;29,03;3,42;52,74;0
16/05/2017 00:00;42,14;30,81;3,1;50,02;0
17/05/2017 00:00;42,01;31,61;3,56;40,11;0
18/05/2017 00:00;43,98;31,42;2,82;39,38;0
19/05/2017 00:00;39,7;30,93;3,04;38,72;0
20/05/2017 00:00;38,97;30,79;2,93;48,49;0
21/05/2017 00:00;38,62;30,1;2,83;45,87;0
22/05/2017 00:00;40,05;29,56;2,38;45,06;0
23/05/2017 00:00;39,12;30,14;2,12;47,1;0
24/05/2017 00:00;38,41;30,3;2,19;43,62;11,44
25/05/2017 00:00;38,52;30,53;2,34;53,03;0
26/05/2017 00:00;38,04;28,25;2,5;51,22;10,28
27/05/2017 00:00;33,73;28;3,49;55,84;9
28/05/2017 00:00;37,56;28,34;2,92;62,97;34,26
29/05/2017 00:00;40,94;29,15;3,68;54,94;0
30/05/2017 00:00;41,1;30,56;4,21;54,78;0
31/05/2017 00:00;41,73;30,54;3,14;59,54;0
01/06/2017 00:00;40,06;30,31;2,53;52,98;0
02/06/2017 00:00;38,56;29,92;2,27;58,44;0
03/06/2017 00:00;38,82;30,1;2,75;56,49;0
04/06/2017 00:00;39,75;30,05;2,98;65;3,77
05/06/2017 00:00;41,42;29,52;3,49;71,73;7,54
06/06/2017 00:00;35,25;28,03;3,29;69,45;10,63
07/06/2017 00:00;35,53;25,4;3,69;71,92;13,1
08/06/2017 00:00;32,14;25,06;3,16;56,88;0
09/06/2017 00:00;35,11;26,25;3,06;53,89;10,63
10/06/2017 00:00;34,98;27,61;3,25;70,34;18,41
11/06/2017 00:00;35,29;28,29;2,97;78,73;18,08
12/06/2017 00:00;35,06;27,92;3,1;74,13;16,06
13/06/2017 00:00;33,79;27,4;2,62;69,3;10,04
14/06/2017 00:00;33,98;26,99;2,68;79,39;12,05
15/06/2017 00:00;32,5;26,26;2,61;71,85;20,08
16/06/2017 00:00;30,97;24,58;2,36;73,04;12,03
17/06/2017 00:00;35,11;26,75;2,14;67,23;0
18/06/2017 00:00;35,99;27,95;2,87;68,2;4,87
19/06/2017 00:00;34,4;26,83;2,39;64,6;0
20/06/2017 00:00;33,67;28,12;2,97;70,44;14,61
21/06/2017 00:00;33,59;27,15;3,06;68,39;11,04
22/06/2017 00:00;36,48;27,08;3,27;73,03;3,68
23/06/2017 00:00;33,27;26,93;3,32;75,37;3,68
24/06/2017 00:00;35,31;25,3;3,32;72,31;11,04
25/06/2017 00:00;32,22;25,81;3,15;73,64;11,04
26/06/2017 00:00;31,23;25,73;3,25;74,24;12,93
27/06/2017 00:00;31,78;25,45;3,78;75,81;4,2
28/06/2017 00:00;28,7;25,38;3,11;73,27;10,83
29/06/2017 00:00;31,75;26,95;3,84;68,44;8,9
30/06/2017 00:00;31,66;27,05;3,44;67,4;26,2
01/07/2017 00:00;30,9;26,04;3,24;67,33;17,56
02/07/2017 00:00;32,99;26,69;3,13;74,87;5,01
03/07/2017 00:00;34,84;27,36;3,54;71,03;5,01
04/07/2017 00:00;34,77;26,4;3,49;70,29;0
05/07/2017 00:00;35,8;28,39;3,68;64,87;3,51
06/07/2017 00:00;34,17;27,44;3,59;67,24;9,96
07/07/2017 00:00;30,97;27,11;2,83;74,28;4,98
08/07/2017 00:00;33,78;26,89;2,88;70,62;7,48
09/07/2017 00:00;33,46;27,81;2,73;73,09;9,96
10/07/2017 00:00;36,81;26,92;2,49;81,38;12,45
11/07/2017 00:00;32,03;26,59;3;84,25;21,94
12/07/2017 00:00;33,25;26,32;3,28;83,84;16,46
13/07/2017 00:00;30,66;25,55;3,05;76,85;16,46
14/07/2017 00:00;30,09;25,03;3,2;80,99;0
15/07/2017 00:00;30,8;25,34;3,07;79,25;5,49
16/07/2017 00:00;29,19;25,77;3,17;80,92;21,73
17/07/2017 00:00;26,82;25;3,34;82,6;16,3
18/07/2017 00:00;26,41;24,62;3,6;78,43;16,3
19/07/2017 00:00;32,26;25,36;3,35;82,37;5,49
20/07/2017 00:00;33,25;26,51;3,67;76,9;5,38
21/07/2017 00:00;34,58;27,75;3,33;80,62;0
22/07/2017 00:00;34,94;28,14;3,56;72,6;0
23/07/2017 00:00;35,52;28,43;3,48;69,28;9,79
24/07/2017 00:00;35,38;27,67;3,52;75,05;6,87
25/07/2017 00:00;35,46;27,95;3,38;71,06;0
26/07/2017 00:00;35,56;28,42;3,58;73,72;7,29
27/07/2017 00:00;36,05;27,41;3,33;77,83;0
28/07/2017 00:00;34,41;26,17;3,29;79,95;7,29
29/07/2017 00:00;33,5;25,69;2,49;75,53;21,01
30/07/2017 00:00;35,79;27,78;2,98;80,24;8,22
31/07/2017 00:00;36,08;27,38;2,98;71,87;0
01/08/2017 00:00;36,39;27,69;2,74;71,15;4,27
02/08/2017 00:00;32,89;26,92;3,13;73,49;4,24
03/08/2017 00:00;35,36;27,23;3,37;72,12;4,2
04/08/2017 00:00;35,46;28,52;3;75,61;0
05/08/2017 00:00;32,49;27,56;3,01;76,65;10,57
06/08/2017 00:00;35,01;26,96;2,81;75,55;0
07/08/2017 00:00;34,86;26,73;2,24;83,03;11,43
08/08/2017 00:00;32,12;26,64;2,57;81,25;8,4
09/08/2017 00:00;31,51;26,61;2,54;86,35;0
10/08/2017 00:00;33,78;26,38;2,34;81,34;0
11/08/2017 00:00;33,68;27,05;2,71;81,85;6,76
12/08/2017 00:00;31,38;26,61;3,29;82,99;16,91
13/08/2017 00:00;31,54;26,16;2,36;82,27;10,15
14/08/2017 00:00;33,21;25,74;2,02;83,85;0
15/08/2017 00:00;34,59;26,9;2,15;81,1;0
16/08/2017 00:00;33,99;27,17;2,85;81,02;11,13
17/08/2017 00:00;31,32;26,34;2,93;84,87;12,52
18/08/2017 00:00;28,01;25,55;3,46;89,35;8,35
19/08/2017 00:00;29,07;25,31;3,28;80,7;6,36
20/08/2017 00:00;31,23;24,69;3,52;84,88;5,56
21/08/2017 00:00;33,28;26,21;2,46;78,66;0
22/08/2017 00:00;34,19;26,56;2,5;81,35;5,27
23/08/2017 00:00;34,74;26,72;2,85;78,05;7,53
24/08/2017 00:00;31,97;26,29;2,8;85,19;10,54
25/08/2017 00:00;30,17;25,87;2,9;87,99;0
26/08/2017 00:00;32,49;26,12;3,47;82,99;0
27/08/2017 00:00;31,59;26,5;2,8;84,75;31,88
28/08/2017 00:00;29,1;25,89;3,18;84,13;38,26
29/08/2017 00:00;31,33;25,61;2,8;80,88;12,75
30/08/2017 00:00;34,41;26,15;2,65;79,29;0
31/08/2017 00:00;34,47;27,98;2,3;80,34;6,38
01/09/2017 00:00;35,72;28;2,23;83,12;3,06
02/09/2017 00:00;34,13;27,36;1,78;80,81;6,12
03/09/2017 00:00;36,09;27,15;1,92;79,74;0
04/09/2017 00:00;35,93;27,8;2,02;79,49;3,06
05/09/2017 00:00;35,31;27;2,25;81,11;3,06
06/09/2017 00:00;33,46;26,4;1,78;77,48;5,46
07/09/2017 00:00;34,04;27,53;1,79;81,1;0
08/09/2017 00:00;34,46;27,88;1,94;81,53;3,5
09/09/2017 00:00;35,01;27,83;1,73;82,94;0
10/09/2017 00:00;33,89;27,53;1,78;81,1;0
11/09/2017 00:00;34,33;28,05;2,26;80,2;0
12/09/2017 00:00;35,26;27,67;1,79;83,6;3,29
13/09/2017 00:00;33,88;27,41;1,81;81,36;3,29
14/09/2017 00:00;34,05;26,82;1,9;82,19;3,29
15/09/2017 00:00;33,04;26,26;2,03;83,59;6,58
16/09/2017 00:00;34,36;27,26;2,03;80,51;1,88
17/09/2017 00:00;29,96;25,92;2,46;85,06;9,4
18/09/2017 00:00;31,38;25,89;3,34;80,1;7,52
19/09/2017 00:00;33,93;26,88;3,5;80,81;0
20/09/2017 00:00;33;27,36;3,18;83,43;0
21/09/2017 00:00;34,08;27,91;3,19;79,65;3,47
22/09/2017 00:00;34,57;27,69;2,34;79,79;0
23/09/2017 00:00;34,97;27,2;2,11;74,95;0
24/09/2017 00:00;35,22;26,95;1,89;79,09;6,93
25/09/2017 00:00;34,21;26,22;2,21;85,56;3,47
26/09/2017 00:00;34,22;25,9;2,08;80,36;3,33
27/09/2017 00:00;33,66;26,63;1,73;84,28;8,51
28/09/2017 00:00;32,18;25,62;1,88;83,01;2,98
29/09/2017 00:00;31,51;26,51;1,97;82,86;14,82
30/09/2017 00:00;32,41;25,85;1,79;80,75;13,33
01/10/2017 00:00;32,67;27,15;1,8;83,29;15,06
02/10/2017 00:00;33,67;26,42;2;81,38;6,26
03/10/2017 00:00;32,69;26,68;1,97;84,32;11,32
04/10/2017 00:00;30,7;26,37;1,76;73,9;12,53
05/10/2017 00:00;31,42;25,69;1,48;86,23;0
06/10/2017 00:00;32,53;25,78;1,59;83,27;13,14
07/10/2017 00:00;32,47;26,3;1,77;83,8;39,42
08/10/2017 00:00;32,89;26;1,54;86,42;0
09/10/2017 00:00;33,08;27,32;2,06;84,83;25,17
10/10/2017 00:00;32,8;26,12;1,68;82,65;0
11/10/2017 00:00;34,07;26,8;1,44;82,33;0
12/10/2017 00:00;33,8;26,49;1,67;83,19;0
13/10/2017 00:00;33,62;26,64;1,72;85,08;0
14/10/2017 00:00;34,22;27,02;1,47;83,97;0
15/10/2017 00:00;34,91;26,87;1,55;82,94;34,17
16/10/2017 00:00;33,4;26,08;1,74;78,12;6,01
17/10/2017 00:00;35,35;25,54;1,69;68,85;4,62
18/10/2017 00:00;31,03;25,02;1,76;68,33;9,67
19/10/2017 00:00;31,18;25,49;1,9;71,72;6,45
20/10/2017 00:00;33,55;26,76;1,89;78,63;0
21/10/2017 00:00;34,4;26,59;2,17;79,33;0
22/10/2017 00:00;34,75;27,02;1,84;80,55;0
23/10/2017 00:00;35,28;27,22;2,1;70,19;0
24/10/2017 00:00;33,97;26,09;1,77;71,46;0
25/10/2017 00:00;33,68;26,87;1,87;74,47;0
26/10/2017 00:00;33,12;25,67;1,7;79,22;0
27/10/2017 00:00;33,14;24,63;1,71;75,23;0
28/10/2017 00:00;33,38;25,29;1,62;78,19;0
29/10/2017 00:00;33,27;24,64;2,18;77,69;0
30/10/2017 00:00;32,49;23,68;2,27;81,14;0
31/10/2017 00:00;32,61;23,43;1,98;81,46;0
01/11/2017 00:00;31,79;22,83;1,77;82,26;0
02/11/2017 00:00;32,24;22,61;2,4;77,62;0
03/11/2017 00:00;31,57;23,21;2,45;79,15;0
04/11/2017 00:00;30,71;23,06;2,09;85,28;0
05/11/2017 00:00;31,99;24,67;2,2;83,25;0
06/11/2017 00:00;32,54;23,87;1,85;82,42;0
07/11/2017 00:00;32,43;23,56;1,65;81,91;0
08/11/2017 00:00;33,01;24,15;1,75;74,95;0
09/11/2017 00:00;32,71;22,81;1,92;77,43;0
10/11/2017 00:00;32,01;23,33;1,86;77,39;0
11/11/2017 00:00;31,2;22,77;2,14;71,11;0
12/11/2017 00:00;31,44;23,35;1,95;71,86;1,88
13/11/2017 00:00;31,58;23,81;1,89;68,98;2,11
14/11/2017 00:00;29,67;24,74;1,93;86,47;6,33
15/11/2017 00:00;33,18;24,66;2,19;81,89;0
16/11/2017 00:00;31,85;24,64;2,57;80,99;0
17/11/2017 00:00;32;24,92;1,78;81,96;0
18/11/2017 00:00;32,22;24,57;1,66;79,82;0
19/11/2017 00:00;32,87;25,51;1,85;79,23;0
20/11/2017 00:00;33,21;25,34;2,12;79,92;0
21/11/2017 00:00;32,58;25,53;1,9;73,49;0
22/11/2017 00:00;32,23;24,75;1,56;75,78;0
23/11/2017 00:00;32,79;24,51;1,53;73,98;0
24/11/2017 00:00;31,48;25,06;1,77;75,91;0
25/11/2017 00:00;30,73;22,98;2,1;69,07;0
26/11/2017 00:00;31,23;21,16;1,66;76,05;0
27/11/2017 00:00;31,51;21,91;1,61;74,54;0
28/11/2017 00:00;31,13;20,33;1,75;70,38;0
29/11/2017 00:00;30,84;20,61;2,11;79,43;0
30/11/2017 00:00;29,82;20,42;2,3;79,92;0
01/12/2017 00:00;30,27;21,26;2,59;82,29;0
02/12/2017 00:00;30,26;20,5;2,83;71,92;0
03/12/2017 00:00;30,39;19,7;2,44;73,18;0
04/12/2017 00:00;29,67;19,5;1,93;75,32;0
05/12/2017 00:00;29,09;19,46;1,96;72,83;0
06/12/2017 00:00;30,37;20,05;1,87;76,91;0
07/12/2017 00:00;30,36;20,34;1,47;71,88;0
08/12/2017 00:00;32,31;20,03;1,92;62,7;0
09/12/2017 00:00;32,99;21,91;2,23;68,17;0
10/12/2017 00:00;31,69;20,86;1,8;69,5;0
11/12/2017 00:00;31,57;20,95;1,41;62,58;0
12/12/2017 00:00;30,6;21,79;1,61;67,61;0
13/12/2017 00:00;31,22;22,13;1,72;73,01;0
14/12/2017 00:00;30,88;22,11;1,93;72,25;0
15/12/2017 00:00;30,95;21,88;2,15;71,84;0
16/12/2017 00:00;31,33;20,07;2,23;68,99;0
17/12/2017 00:00;30,82;19,97;2,38;69,53;0
18/12/2017 00:00;30,35;20,14;2,52;74,18;0
19/12/2017 00:00;29,54;19,56;2,38;68,41;0
20/12/2017 00:00;29,92;17,87;2,01;71,69;0
21/12/2017 00:00;30,44;17,93;1,88;75,75;0
22/12/2017 00:00;30,05;19,14;1,9;77,25;0
23/12/2017 00:00;30;19,31;1,7;76,28;0
24/12/2017 00:00;30,11;20,22;1,73;75,47;0
25/12/2017 00:00;30,01;20,43;1,77;74,43;0
26/12/2017 00:00;30,81;20,51;2,18;66,92;0
27/12/2017 00:00;29,41;18,79;2,12;66,07;0
28/12/2017 00:00;29,52;17,86;2,2;68,69;0
29/12/2017 00:00;30,41;17,87;1,97;66,55;0
30/12/2017 00:00;30,2;18,78;1,72;68,52;0
31/12/2017 00:00;31,05;19,46;1,65;64,59;0
01/01/2018 00:00;30,58;22,19;1,48;73;0
02/01/2018 00:00;29,86;21,46;1,61;73,67;0
03/01/2018 00:00;29,93;20,37;1,9;67,64;0
04/01/2018 00:00;29,97;18,96;1,69;69,94;0
05/01/2018 00:00;29,27;18,42;1,98;67,62;0
06/01/2018 00:00;29,49;18,1;1,56;62,1;0
07/01/2018 00:00;29,54;18,23;1,86;63,95;0
08/01/2018 00:00;28,81;18,67;2,09;68,22;0
09/01/2018 00:00;28,78;19,02;2,16;69,73;0
10/01/2018 00:00;29,73;19,56;1,94;74,84;0
11/01/2018 00:00;30,18;19,88;1,64;73,72;0
12/01/2018 00:00;31,49;20,64;1,57;71,63;0
13/01/2018 00:00;30,65;20,94;2,05;76,01;0
14/01/2018 00:00;30,88;21,48;1,9;71,87;0
15/01/2018 00:00;30,43;20,99;1,54;67,4;0
16/01/2018 00:00;30,78;20,93;2,04;67,24;0
17/01/2018 00:00;30,04;19,57;2;63,04;0
18/01/2018 00:00;30,3;18,8;2,07;68,61;0
19/01/2018 00:00;29,82;18,71;1,9;56,46;0
20/01/2018 00:00;29,89;18,19;1,71;65,13;0
21/01/2018 00:00;29,34;18,3;2;62,5;0
22/01/2018 00:00;29,4;18,12;2;63,88;0
23/01/2018 00:00;29,36;19,32;1,68;65,09;0
24/01/2018 00:00;30,13;19,4;2,12;67,84;0
25/01/2018 00:00;31,39;19,88;1,74;59,65;0
26/01/2018 00:00;29,96;20,11;1,79;57,15;0
27/01/2018 00:00;29,78;20,14;2;65,33;0
28/01/2018 00:00;29,75;20,21;1,99;67,97;0
29/01/2018 00:00;29,66;20,28;2,32;63,36;0
30/01/2018 00:00;30,15;19,26;2,41;65,78;0
31/01/2018 00:00;32,13;18,69;1,84;52,62;0
01/02/2018 00:00;33,6;18,8;2,02;55,24;0
02/02/2018 00:00;33,08;18,36;1,8;56,53;0
03/02/2018 00:00;32,34;18,36;1,97;60,42;0
04/02/2018 00:00;31,5;18,48;2,04;59,35;0
05/02/2018 00:00;31,15;19,18;2,46;68,36;0
06/02/2018 00:00;30,17;19,99;2,28;72,25;0
07/02/2018 00:00;30,74;20,16;1,71;64,22;3,76
08/02/2018 00:00;32,32;23,2;1,71;64,95;0
09/02/2018 00:00;31,51;21,66;2,14;62,86;0
10/02/2018 00:00;31,61;22,44;1,98;73,01;3,76
11/02/2018 00:00;29,59;23,09;2,6;68,56;0
12/02/2018 00:00;30,71;23,73;2,6;74,15;0
13/02/2018 00:00;31,06;22,77;2,39;72,91;0
14/02/2018 00:00;30,92;21,63;2,69;75;0
15/02/2018 00:00;31,67;20,5;2,56;68,63;0
16/02/2018 00:00;31,57;20,39;1,98;67,06;0
17/02/2018 00:00;31,81;21,6;1,9;73,69;0
18/02/2018 00:00;32,44;21,26;2,15;68,26;0
19/02/2018 00:00;31,67;21,59;2,18;66,08;0
20/02/2018 00:00;31,71;21,55;2,13;65,61;0
21/02/2018 00:00;32,13;21,44;2,09;60,85;0
22/02/2018 00:00;33,12;21,63;1,89;59,6;0
23/02/2018 00:00;32,27;21,37;2,21;63,67;0
24/02/2018 00:00;32,71;20,91;2,42;66,31;0
25/02/2018 00:00;33,91;20,48;2,42;65,07;0
26/02/2018 00:00;35,32;19,52;2,23;60,65;0
27/02/2018 00:00;34,67;22,11;2,14;60,52;0
28/02/2018 00:00;35,24;22,27;1,87;60,66;0
01/03/2018 00:00;35,18;21,32;2,23;61,99;0
02/03/2018 00:00;35,38;22,31;2,08;58,77;0
03/03/2018 00:00;35,22;22,84;1,75;52,29;0
04/03/2018 00:00;34,93;22,69;2,02;50,92;0
05/03/2018 00:00;34,67;22,02;2,25;55,48;0
06/03/2018 00:00;33,87;22,06;2,1;58,72;0
07/03/2018 00:00;34,53;22,12;2,23;57,91;0
08/03/2018 00:00;33,65;22,85;2,19;55,79;0
09/03/2018 00:00;33,02;23,81;2,05;60,1;0
10/03/2018 00:00;34,95;23,64;2,11;60,38;0
11/03/2018 00:00;33,44;24,48;2,33;69,83;0
12/03/2018 00:00;33,96;24,22;2,43;69,07;0
13/03/2018 00:00;35,78;23,89;2,38;62,55;0
14/03/2018 00:00;34,55;23,19;2,22;66,09;0
15/03/2018 00:00;33,78;25,45;2,25;56,88;0
16/03/2018 00:00;32,47;25,61;3,18;74,34;0
17/03/2018 00:00;31,78;24,79;2,48;76;0
18/03/2018 00:00;34,71;22,97;2,18;69,76;0
19/03/2018 00:00;34,87;23,74;2,07;63,16;0
20/03/2018 00:00;34,39;24,36;1,87;67,89;0
21/03/2018 00:00;35,11;25,1;2,3;60,47;0
22/03/2018 00:00;35,77;25,4;2,95;62,11;0
23/03/2018 00:00;36,27;25,27;2,29;53,31;0
24/03/2018 00:00;35,11;26,1;2,14;59,45;0
25/03/2018 00:00;34,81;26,17;2,52;57,01;0
26/03/2018 00:00;34,68;25,69;1,96;70,93;0
27/03/2018 00:00;34,73;24,89;1,74;63,61;0
28/03/2018 00:00;35,7;25,31;2,22;58,94;0
29/03/2018 00:00;35,77;26,72;2,14;60,25;0
30/03/2018 00:00;36,47;27,02;2,48;59,56;0
31/03/2018 00:00;34,56;26,46;2,49;64,27;3,96
01/04/2018 00:00;35,08;25,59;2,84;65,8;1,86
02/04/2018 00:00;33,56;24,28;2,78;63,15;0
03/04/2018 00:00;35,25;27,01;2,31;70,18;0
04/04/2018 00:00;34,97;26,46;2,29;64,9;0
05/04/2018 00:00;34,59;27,01;2,6;60,77;0
06/04/2018 00:00;35,03;26,06;2,82;63;0
07/04/2018 00:00;34,83;25,22;2,69;59,38;1,14
08/04/2018 00:00;33,54;25,03;2,81;69,74;0
09/04/2018 00:00;34,73;25,43;2,33;65,05;0
10/04/2018 00:00;34,48;25,29;2,53;67,6;0
11/04/2018 00:00;35,24;25,78;2,42;67,28;0
12/04/2018 00:00;35,77;26,69;2,37;59,99;0
13/04/2018 00:00;35,61;26,42;2,51;62,89;0
14/04/2018 00:00;36,27;27,21;2,53;57,67;0
15/04/2018 00:00;35,71;27,85;2,59;65,97;0
16/04/2018 00:00;37,13;27,62;2,1;64,81;2,49
17/04/2018 00:00;36,95;28,13;2,49;57,66;0
18/04/2018 00:00;37,31;26,4;2,24;51,88;0
19/04/2018 00:00;37,83;27,8;2,16;50,76;0
20/04/2018 00:00;36,7;28,86;3,31;49,42;2,49
21/04/2018 00:00;36,51;28,87;2,75;53,7;0
22/04/2018 00:00;37,18;28,66;2,43;57,43;0
23/04/2018 00:00;37,54;28,62;2,29;54,65;0
24/04/2018 00:00;37,28;27,09;2,58;52,34;0
25/04/2018 00:00;36,48;25,95;2,57;51,97;0
26/04/2018 00:00;36,81;27,81;2,54;51,13;0
27/04/2018 00:00;36,63;28,25;2,45;43,89;0
28/04/2018 00:00;36,81;28,21;2,6;47,25;0
29/04/2018 00:00;36,26;28,65;2,87;48,83;0
30/04/2018 00:00;36,56;28,9;3,42;49,01;0
01/05/2018 00:00;36,25;26,45;3,23;45,84;14,2
02/05/2018 00:00;36,18;25,88;2,93;58,39;0
03/05/2018 00:00;33,59;24,78;3,55;56,06;14,2
04/05/2018 00:00;35,43;24,7;2,69;59,94;0
05/05/2018 00:00;36,78;27,85;2,73;59,48;0
06/05/2018 00:00;37,25;28,28;2,48;57,07;0
07/05/2018 00:00;37,88;28,33;2,74;48,14;0
08/05/2018 00:00;37,99;29,44;2,93;43,15;0
09/05/2018 00:00;37,38;29,1;2,78;61,52;0
10/05/2018 00:00;37,75;28,71;2,77;57,18;0
11/05/2018 00:00;37,71;27,84;3,01;52,69;0
12/05/2018 00:00;38;27,49;2,72;49,35;0
13/05/2018 00:00;36,13;27,66;2,85;52,59;13,22
14/05/2018 00:00;35,72;26,77;3,12;56,5;6,61
15/05/2018 00:00;36,31;26,84;2,6;60,95;0
16/05/2018 00:00;36,68;28,3;2,79;53,68;0
17/05/2018 00:00;36,89;28,48;2,73;58,05;0
18/05/2018 00:00;37,84;27,84;2,86;56,2;0
19/05/2018 00:00;38,13;29,63;2,68;46,79;0
20/05/2018 00:00;37,18;29,79;2,77;47,2;0
21/05/2018 00:00;35,85;29,67;2,55;56,86;0
22/05/2018 00:00;37,11;29,35;2,5;55,67;2,27
23/05/2018 00:00;36,15;28,29;2,86;60,03;4,53
24/05/2018 00:00;36,99;29,39;2,86;51,76;0
25/05/2018 00:00;36,72;29,01;2,66;61,01;0
26/05/2018 00:00;36,82;29,1;3,05;67,12;0
27/05/2018 00:00;37,54;29,02;2,71;63,69;0
28/05/2018 00:00;37,68;29,62;2,88;58,01;0
29/05/2018 00:00;38,85;29,38;3,55;48,97;8,25
30/05/2018 00:00;38,64;30,28;3,41;54;0
31/05/2018 00:00;36,21;28,67;3,31;59,3;8,25
01/06/2018 00:00;36,98;29,08;2,5;63,73;0
02/06/2018 00:00;36,43;28;2,54;67,39;6,57
03/06/2018 00:00;38,32;27,49;3,28;63,5;0
04/06/2018 00:00;39,4;28,77;3,2;55,93;0
05/06/2018 00:00;38,48;28,89;2,99;60,38;8,17
06/06/2018 00:00;38,71;26,96;3,66;69,24;21,46
07/06/2018 00:00;35,24;26,56;3,72;76,57;5,36
08/06/2018 00:00;34,67;27,12;3,63;72,48;26,82
09/06/2018 00:00;35,36;27,73;4,11;68,91;16,09
10/06/2018 00:00;36,02;28;4,76;75,63;0
11/06/2018 00:00;34,56;27,16;4,97;69,61;17,74
12/06/2018 00:00;32,05;25,98;4,31;67,7;15,38
13/06/2018 00:00;35,99;26,86;4,62;63,23;0
14/06/2018 00:00;38,63;29,19;4,45;55,14;0
15/06/2018 00:00;39,48;28,72;4,26;54,11;0
16/06/2018 00:00;39,37;29,13;4,15;58,13;0
17/06/2018 00:00;40,27;29,94;4,84;52,87;0
18/06/2018 00:00;39;28,49;4,57;60,16;0
19/06/2018 00:00;39,09;29,42;4,1;60,27;0
20/06/2018 00:00;39,2;29,41;2,99;63,15;0
21/06/2018 00:00;38,43;29,27;3,31;61,95;11,17
22/06/2018 00:00;33,46;28,31;2,99;79,42;11,17
23/06/2018 00:00;34,29;28,13;3,18;77,27;5,59
24/06/2018 00:00;36,71;28,22;4;71,29;5,59
25/06/2018 00:00;38,54;28,59;4,1;71,29;5,59
26/06/2018 00:00;36,56;28,79;4,7;71,35;7,1
27/06/2018 00:00;32,27;26,31;4,26;75,85;24,85
28/06/2018 00:00;33,99;26,82;3,85;71,03;26,57
29/06/2018 00:00;32,01;26,85;3,19;70,75;10,65
30/06/2018 00:00;35,23;25,91;3,02;70,55;7,1
01/07/2018 00:00;30,99;26,06;3,18;67,53;4,65
02/07/2018 00:00;35,08;26,8;3,66;69,37;4,65
03/07/2018 00:00;31,65;25,29;4,67;73,55;18,59
04/07/2018 00:00;33,86;27,41;4,67;72,53;18,59
05/07/2018 00:00;34,98;26,56;4,74;72,63;9,3
06/07/2018 00:00;32,04;26,27;3,95;78,86;0
07/07/2018 00:00;29,77;25,1;4,06;79,72;19,6
08/07/2018 00:00;29,01;25,58;4,03;79,65;9,8
09/07/2018 00:00;30,74;26,54;4,22;83,2;44,07
10/07/2018 00:00;29,89;25,38;4,71;82,19;39,2
11/07/2018 00:00;30,28;25,39;4,44;80,21;4,42
12/07/2018 00:00;28,01;24,67;4,48;80,19;0
13/07/2018 00:00;30,3;25,57;4,34;78,12;0
14/07/2018 00:00;29,74;26,21;3,91;84,15;13,81
15/07/2018 00:00;27,59;25,43;4,23;79,1;27,62
16/07/2018 00:00;31,36;26,55;4,67;80,17;4,18
17/07/2018 00:00;33,96;26,75;5,06;79,82;4,18
18/07/2018 00:00;34,73;27,29;4,79;73,55;0
19/07/2018 00:00;32,77;27,87;4,77;71,91;0
20/07/2018 00:00;29,78;26,92;4,73;72,68;33,44
21/07/2018 00:00;30,53;25,32;4,64;77,79;21,33
22/07/2018 00:00;32,6;27,21;4,25;72,98;8
23/07/2018 00:00;34,81;27,86;4,52;73,22;0
24/07/2018 00:00;35,02;27,66;3,94;72,19;0
25/07/2018 00:00;34,91;27,49;4,21;69,25;2,67
26/07/2018 00:00;35,1;28,12;4,48;77,77;0
27/07/2018 00:00;34,66;27,5;4,34;78,6;0
28/07/2018 00:00;33,67;27,54;3,99;72,43;8,41
29/07/2018 00:00;34,22;27,91;4,32;72,89;3,35
30/07/2018 00:00;35,08;28,38;4,32;63,19;8,34
31/07/2018 00:00;35,28;28,53;4,5;67,43;3,35
01/08/2018 00:00;35,85;26,89;4,11;75,17;0
02/08/2018 00:00;34,62;25,74;4,1;76,72;0
03/08/2018 00:00;35,11;27,01;4,4;72,65;0
04/08/2018 00:00;36,06;27,7;4,09;72,49;0
05/08/2018 00:00;35,29;27,95;4,29;74,94;8,82
